District,Crop,Soil Type,Rainfall_mm,Temperature_C,Soil_pH,Humidity_%
Kodagu,Pepper,Laterite,1316,25.460565084615546,5.248302939040799,72
Koppal,Pulses,Red Sandy Loam,993,27.735846069537892,6.943234283346969,70
Raichur,Pulses,Red Sandy Loam,784,26.15703578284929,6.786956810479041,59
Tumkur,Pulses,Red Sandy Loam,980,26.897053941979976,6.111637445321185,71
Bidar,Cotton,Black Soil,962,28.23905316563202,6.771130312318911,64
Mysore,Sugarcane,Red Loamy,931,24.874092452726856,7.423403812502256,68
Udupi,Arecanut,Laterite,1478,22.336358368607556,6.098237759851896,75
Hassan,Pepper,Laterite,1955,23.04465548519941,5.567227419938692,76
Belagavi,Maize,Laterite,1074,29.48637472716362,6.4032294726807955,67
Kodagu,Pepper,Laterite,1904,24.207417551717654,5.505010751380539,80
Bellary,Maize,Laterite,1131,27.5197520971338,6.971401848608647,74
Mysore,Paddy,Black Soil,833,27.150943238561073,5.8365502415385695,74
Belagavi,Cotton,Black Soil,623,32.08147334598557,7.2491380026790715,53
Hassan,Paddy,Black Soil,985,28.331485354604553,6.175935137662254,82
Tumkur,Ragi,Red Sandy Loam,795,26.385630182337213,6.453177538263139,56
Tumkur,Ragi,Red Sandy Loam,843,27.433030650678894,6.106922280226541,64
Bidar,Pulses,Red Sandy Loam,726,30.216465971645,6.1222887211806,64
Bidar,Cotton,Black Soil,704,27.536968299958108,7.304652852020888,55
Belagavi,Sugarcane,Red Loamy,1248,26.749656737084944,6.890807708674585,74
Kodagu,Coffee,Red Sandy Loam,2185,20.208601088555284,5.665468469905218,77
Chikkamagalur,Pepper,Laterite,1451,26.68894145955143,5.227381867853479,78
Raichur,Cotton,Black Soil,651,28.0556306102143,6.743286934967767,56
Hassan,Pepper,Laterite,1268,25.83732295826387,5.99565010418255,73
Gulbarga,Jowar,Black Soil,791,28.204397361201835,6.792528183826854,62
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Mandya,Sugarcane,Red Loamy,1015,30.071297991096237,6.398699132893009,69
Mandya,Paddy,Black Soil,942,26.318905591264752,6.884013742786362,79
Bellary,Cotton,Black Soil,706,25.54787246924914,7.054957960295067,53
Udupi,Paddy,Black Soil,996,32.43977713960335,5.692755967751815,67
Mysore,Sugarcane,Red Loamy,1089,31.758566281928324,6.037506169275888,66
Mysore,Sugarcane,Red Loamy,1269,29.596471675613067,6.440034119990981,60
Kodagu,Coffee,Red Sandy Loam,1919,24.329461339111475,5.902776983926707,83
Raichur,Cotton,Black Soil,887,29.640702854312366,6.675042768028031,65
Koppal,Maize,Laterite,1163,27.725411840980616,6.884682377421687,55
Gulbarga,Pulses,Red Sandy Loam,893,29.680865413077164,6.835984449093475,50
Bellary,Pulses,Red Sandy Loam,895,26.34980197888045,6.727292477239568,73
Dharwad,Paddy,Black Soil,902,27.171879229974664,6.104459200185091,82
Udupi,Paddy,Black Soil,1129,27.431391471801426,6.2514080376248415,80
Koppal,Paddy,Black Soil,1300,29.478187750945207,6.925426075255729,74
Udupi,Paddy,Black Soil,1032,26.68922757674947,6.787534082738645,73
Gulbarga,Pulses,Red Sandy Loam,979,25.55339708219547,6.574270380257087,69
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Chikkamagalur,Coffee,Red Sandy Loam,2281,20.69364535118027,5.216713544891908,70
Tumkur,Ragi,Red Sandy Loam,777,25.328407241094155,5.67231183729745,66
Chikkamagalur,Arecanut,Laterite,1239,23.746155862827088,5.664241067223155,79
Kodagu,Coffee,Red Sandy Loam,1849,20.169422285689627,6.4214037524115835,78
Mysore,Sugarcane,Red Loamy,1071,29.83413124669307,6.4932679323134845,71
Dharwad,Maize,Laterite,736,26.56594993386656,6.7721525048074644,74
Tumkur,Groundnut,Red Sandy Loam,628,27.714131362287517,6.927174837735989,60
Udupi,Coconut,Laterite,1312,31.875738984740927,6.056956129860735,76
Kodagu,Pepper,Laterite,1809,24.29268918705711,5.891614075713609,77
Hassan,Coffee,Red Sandy Loam,1597,19.574493995682456,5.0238400897100055,81
Gulbarga,Cotton,Black Soil,711,28.83939223037259,6.403091204197186,51
Koppal,Paddy,Black Soil,1404,30.91266587229558,5.746446975928708,67
Belagavi,Cotton,Black Soil,779,30.694326830948548,6.615739671812013,59
Mandya,Paddy,Black Soil,1322,30.391305338368532,5.813255530677976,82
Bidar,Oilseeds,Black Soil,859,26.195616401638496,6.878933218452306,62
Gulbarga,Jowar,Black Soil,710,28.733264524189362,6.465754128824225,69
Mandya,Sugarcane,Red Loamy,920,24.044753247054956,6.064174902370902,75
Hassan,Coffee,Red Sandy Loam,1695,18.29347204315634,5.643980064281265,74
Mandya,Sugarcane,Red Loamy,1100,28.06315367625022,7.2153087742550035,74
Mysore,Sugarcane,Red Loamy,1292,28.138294142143412,6.111596436557923,70
Raichur,Pulses,Red Sandy Loam,650,28.39424640176571,6.44750896568634,52
Mandya,Paddy,Black Soil,954,24.092104707678818,5.533239303316782,69
Kodagu,Pepper,Laterite,1693,22.907460028881797,5.027401972414515,84
Dharwad,Cotton,Black Soil,604,25.42478766631801,6.240144206486167,61
Hassan,Paddy,Black Soil,1324,29.054545438123093,6.572283961300614,76
Tumkur,Ragi,Red Sandy Loam,751,27.856786958581534,6.239344332955305,65
Gulbarga,Pulses,Red Sandy Loam,964,30.462764546696253,6.670201629340626,68
Hassan,Pepper,Laterite,1394,24.69751959467067,6.138578015100663,80
Dharwad,Cotton,Black Soil,980,28.950763253881927,6.265703182189504,57
Hassan,Paddy,Black Soil,1015,32.06268831307678,6.366924611271765,83
Udupi,Paddy,Black Soil,1283,30.320687576741015,6.9504270885007715,71
Gulbarga,Jowar,Black Soil,671,25.29337868442969,6.360802629773921,51
Raichur,Paddy,Black Soil,1012,30.959778031778374,6.355686872931791,80
Belagavi,Cotton,Black Soil,635,34.09517316445053,6.282732074907958,62
Bidar,Oilseeds,Black Soil,689,25.93788528060646,6.243343883490123,56
Hassan,Paddy,Black Soil,1341,31.21088910219266,6.657502159466119,78
Dharwad,Paddy,Black Soil,1465,31.83653675986976,6.451045588907551,78
Koppal,Paddy,Black Soil,1464,24.879328899909673,6.423898010630003,81
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Kodagu,Coffee,Red Sandy Loam,2187,20.89106089252434,5.9390892971642435,84
Chikkamagalur,Arecanut,Laterite,1677,29.397671936364564,6.435270162581934,84
Raichur,Cotton,Black Soil,779,30.63470473812852,6.1800041244253325,57
Gulbarga,Jowar,Black Soil,569,26.184095964320253,6.939674052342167,50
Tumkur,Pulses,Red Sandy Loam,981,26.79480631191001,6.584608359555158,73
Bellary,Maize,Laterite,959,28.28494203214915,6.7266047643776625,74
Chikkamagalur,Coffee,Red Sandy Loam,2368,21.74290189888626,5.049881910818912,76
Shimoga,Coconut,Laterite,2096,31.09156009117806,5.774969366452949,71
Mandya,Paddy,Black Soil,968,25.950179793348536,5.75458515962181,71
Gulbarga,Jowar,Black Soil,508,24.888777670767922,6.365758649543911,53
Mandya,Paddy,Black Soil,905,27.58161549566192,6.512010988034743,79
Chikkamagalur,Coffee,Red Sandy Loam,2322,24.365592261371898,5.361205268231928,82
Chikkamagalur,Pepper,Laterite,1675,26.907259827328538,6.037821569275625,80
Dharwad,Maize,Laterite,968,22.767646039572718,6.402008471650861,73
Chikkamagalur,Pepper,Laterite,1787,26.38298887660551,5.341272444611968,77
Gulbarga,Cotton,Black Soil,803,33.56571902359336,7.082796359842501,54
Gulbarga,Cotton,Black Soil,873,34.89184164366096,7.311084844708468,65
Kodagu,Arecanut,Laterite,2001,27.875069130839606,6.186249935857507,74
Tumkur,Pulses,Red Sandy Loam,987,23.024003497960013,6.737315273813097,66
Gulbarga,Jowar,Black Soil,891,28.748905732555073,6.777003504594877,66
Bellary,Maize,Laterite,968,25.104394160467315,6.1856040639554335,58
Dharwad,Cotton,Black Soil,964,25.934318668424993,6.726514353408187,61
Udupi,Paddy,Black Soil,1436,31.735749347227408,6.886918798499458,71
Tumkur,Groundnut,Red Sandy Loam,804,26.618505510637505,6.136136440350511,67
Raichur,Pulses,Red Sandy Loam,743,23.17553261625438,6.844365491213097,52
Belagavi,Cotton,Black Soil,988,25.87953008368729,7.057455500710809,51
Shimoga,Coconut,Laterite,1524,30.77725965602486,5.809758563258621,73
Udupi,Paddy,Black Soil,1399,28.91864440515507,6.1332327473912205,81
Bidar,Pulses,Red Sandy Loam,648,22.949866449773122,6.3207644140217,74
Belagavi,Sugarcane,Red Loamy,1294,27.448656371867923,6.6020039146491385,68
Bidar,Cotton,Black Soil,684,27.750402589407333,6.212743243031512,57
Kodagu,Arecanut,Laterite,2469,25.133822109049426,6.089271761237087,75
Chikkamagalur,Coffee,Red Sandy Loam,2468,24.19777298087473,6.420186758422431,74
Udupi,Paddy,Black Soil,814,32.64011391527447,5.55667633271837,80
Hassan,Paddy,Black Soil,1119,26.765926628889744,6.907883287265944,84
Hassan,Pepper,Laterite,1904,26.642076078875505,5.793028780518229,78
Tumkur,Groundnut,Red Sandy Loam,843,27.5916434998259,6.979248278701985,60
Mandya,Paddy,Black Soil,1373,31.97331303375123,6.771417061323474,73
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Tumkur,Groundnut,Red Sandy Loam,706,31.279640506180876,6.91559198551487,55
Bellary,Maize,Laterite,1037,27.405962041313465,6.806562632130404,66
Udupi,Coconut,Laterite,1970,29.341391608066296,5.526256818809906,84
Udupi,Coconut,Laterite,1825,28.019188222748284,5.838679604457031,70
Shimoga,Coconut,Laterite,1354,24.39057633540296,5.792474033223558,81
Chikkamagalur,Arecanut,Laterite,1295,23.670723331382337,5.696790133591799,74
Hassan,Pepper,Laterite,1405,26.358648148644498,5.143304311454356,73
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Tumkur,Pulses,Red Sandy Loam,972,23.081861948800388,6.640916774644076,52
Hassan,Paddy,Black Soil,937,30.539472190631475,6.264613675063931,78
Udupi,Paddy,Black Soil,1210,29.07997657488432,6.92845207690166,69
Chikkamagalur,Arecanut,Laterite,2194,27.174445282792774,6.430562027035573,71
Udupi,Arecanut,Laterite,1409,26.49219679018516,6.1369576180208,75
Koppal,Paddy,Black Soil,1426,26.21308140173833,6.215067897785222,76
Belagavi,Cotton,Black Soil,841,29.412458764311772,7.006668747561654,59
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Gulbarga,Cotton,Black Soil,623,25.7433087235358,6.4333714737057175,68
Mandya,Sugarcane,Red Loamy,1016,28.897198572907122,6.8238769070668415,68
Mysore,Sugarcane,Red Loamy,1206,25.09647746829265,7.273606312355238,77
Bidar,Oilseeds,Black Soil,796,25.417675038569918,6.873035601526137,53
Dharwad,Paddy,Black Soil,1329,26.357780078506657,6.969176144669236,72
Koppal,Pulses,Red Sandy Loam,678,30.475647962784947,6.7589319486146815,50
Chikkamagalur,Coffee,Red Sandy Loam,2309,19.487627563128214,5.166578666567164,84
Belagavi,Sugarcane,Red Loamy,1162,31.16466551992945,6.3547105760494595,69
Bellary,Maize,Laterite,1093,28.311607172329868,6.759997158330968,65
Mysore,Paddy,Black Soil,989,25.38837843958635,6.001295067305273,82
Chikkamagalur,Arecanut,Laterite,2196,26.62956062974117,5.706902894850906,83
Koppal,Maize,Laterite,767,24.542084054599634,6.2321847834702915,55
Udupi,Coconut,Laterite,2202,25.83808539884421,5.535605226516509,82
Mandya,Paddy,Black Soil,866,24.907938252481138,6.381037309328343,76
Koppal,Maize,Laterite,848,23.67267873726984,6.453156744305026,71
Bellary,Cotton,Black Soil,928,27.51664435045471,6.644323685281013,56
Hassan,Pepper,Laterite,1957,25.576828370179207,5.44169614826174,84
Koppal,Pulses,Red Sandy Loam,646,25.916947755108396,6.153974351165684,71
Koppal,Paddy,Black Soil,930,26.218691662554313,6.704641863820953,68
Raichur,Cotton,Black Soil,732,29.46599301348627,6.415079996313449,67
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Bellary,Maize,Laterite,1075,29.903861155362087,6.664375410851562,67
Shimoga,Coconut,Laterite,2441,28.844234199130177,5.984778060090447,77
Kodagu,Coffee,Red Sandy Loam,2009,22.14841404855182,5.905771047771907,74
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Chikkamagalur,Coffee,Red Sandy Loam,1528,23.113157904985165,6.231173673759356,78
Hassan,Coffee,Red Sandy Loam,1826,19.511400534712998,5.384780640988712,75
Mandya,Sugarcane,Red Loamy,1103,30.81608679590701,7.369776906136625,64
Kodagu,Coffee,Red Sandy Loam,2139,25.39265547272611,6.454209230640783,77
Mandya,Sugarcane,Red Loamy,992,29.268980071704753,7.463157434780356,76
Hassan,Pepper,Laterite,1692,27.602908100843692,6.340928390828821,72
Belagavi,Maize,Laterite,730,24.118137389958036,6.621340021428449,73
Chikkamagalur,Coffee,Red Sandy Loam,1509,21.542964048847125,5.736711453701993,84
Dharwad,Maize,Laterite,1177,24.626816590485745,6.075272241003604,60
Koppal,Paddy,Black Soil,983,31.062968890465104,6.228243836748809,72
Shimoga,Paddy,Black Soil,1144,26.44141727834859,6.422401266875721,83
Belagavi,Maize,Laterite,1137,22.540423063820274,6.032907522980972,58
Gulbarga,Cotton,Black Soil,893,30.2958820263829,7.143427792847587,53
Dharwad,Paddy,Black Soil,1283,24.855586109313546,6.51103449159039,73
Belagavi,Maize,Laterite,826,26.08570629556025,6.082293541017976,61
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Bellary,Maize,Laterite,1012,27.204679893168986,6.212624749363507,67
Gulbarga,Pulses,Red Sandy Loam,877,25.145460976033576,6.561110108768401,72
Hassan,Coffee,Red Sandy Loam,1895,23.061827088060532,5.363132999428258,72
Hassan,Coffee,Red Sandy Loam,1959,18.548060538732418,5.252905492073814,84
Koppal,Paddy,Black Soil,1255,29.128429295989203,5.751432956133102,73
Bidar,Oilseeds,Black Soil,843,24.327096779925355,6.078031870653855,63
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Bellary,Cotton,Black Soil,674,34.44965208986138,6.969645866988005,51
Kodagu,Arecanut,Laterite,2187,24.33458550059174,6.26511151043985,79
Mysore,Paddy,Black Soil,957,24.732512849696846,5.5171490150083065,75
Dharwad,Cotton,Black Soil,716,33.89238137526826,6.314739874635842,64
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Koppal,Pulses,Red Sandy Loam,746,31.543646155515045,6.205724827529666,65
Gulbarga,Jowar,Black Soil,878,27.748304361725513,7.48376884990175,69
Tumkur,Ragi,Red Sandy Loam,735,28.56122926948518,6.37979805731192,63
Gulbarga,Cotton,Black Soil,956,29.61999507364208,6.018582482855634,59
Bidar,Oilseeds,Black Soil,681,27.453623829251352,6.9693496144198255,51
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Bellary,Pulses,Red Sandy Loam,618,23.12607149039312,6.912064452876389,70
Raichur,Pulses,Red Sandy Loam,696,31.85633620087704,6.882396534766364,61
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Chikkamagalur,Coffee,Red Sandy Loam,1562,21.270511120587283,6.039172259642515,72
Kodagu,Coffee,Red Sandy Loam,2132,20.799980182860946,6.268800359307253,70
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Udupi,Coconut,Laterite,1703,29.202457258458047,5.620090706571551,74
Tumkur,Ragi,Red Sandy Loam,841,27.24919771602532,6.354925656511071,59
Koppal,Pulses,Red Sandy Loam,630,24.115728064893023,6.811156261587506,59
Tumkur,Pulses,Red Sandy Loam,821,26.31697445640933,6.252005671211383,69
Kodagu,Coffee,Red Sandy Loam,2211,21.97904915527421,5.222166387333535,70
Tumkur,Ragi,Red Sandy Loam,818,22.40115218457448,5.896608799334345,53
Mandya,Sugarcane,Red Loamy,1089,30.91530392853543,7.039911641113077,75
Kodagu,Arecanut,Laterite,1361,26.593295996876662,6.000755274740986,75
Koppal,Paddy,Black Soil,1403,30.801389302431534,6.177004049108933,84
Bellary,Cotton,Black Soil,817,34.60737838899472,6.179934311622288,59
Shimoga,Paddy,Black Soil,991,27.241059439401035,6.400185909909245,81
Bidar,Oilseeds,Black Soil,869,25.843375774514698,6.743736814952445,52
Hassan,Coffee,Red Sandy Loam,1814,20.15037676933582,6.49804772276193,81
Chikkamagalur,Pepper,Laterite,1753,23.303544402963187,6.4566086879417295,74
Belagavi,Sugarcane,Red Loamy,1103,25.711693846726362,7.458063141264935,77
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Udupi,Coconut,Laterite,1951,29.720015751181506,6.190538558115565,82
Tumkur,Ragi,Red Sandy Loam,708,29.485507020381007,6.165673736229291,55
Mandya,Paddy,Black Soil,1476,29.007772180009347,6.276415716119238,75
Bellary,Maize,Laterite,813,22.504134231002965,6.424363788681347,69
Belagavi,Sugarcane,Red Loamy,1298,27.004710992079392,7.469025036485839,65
Bidar,Pulses,Red Sandy Loam,977,27.11008835682613,6.15367430621362,65
Tumkur,Pulses,Red Sandy Loam,819,27.07862037615994,6.998306930381988,72
Bellary,Pulses,Red Sandy Loam,619,30.768585830261717,6.78172226598796,71
Shimoga,Paddy,Black Soil,977,26.704740815146465,5.724510196875402,65
Kodagu,Pepper,Laterite,1441,27.226828900972933,6.455096805530246,80
Bidar,Oilseeds,Black Soil,717,27.456669702816544,6.594776214790835,50
Chikkamagalur,Pepper,Laterite,1531,25.632402231720064,6.0582539909947055,80
Raichur,Paddy,Black Soil,894,26.97279904857162,6.522271803163507,68
Mandya,Sugarcane,Red Loamy,1022,26.994689229573915,6.408126236366966,74
Kodagu,Pepper,Laterite,1430,27.118668334942218,5.329625450250319,73
Belagavi,Sugarcane,Red Loamy,1275,28.56279542407009,6.760175072373471,64
Koppal,Pulses,Red Sandy Loam,911,24.070848248877105,6.335913845106689,71
Bellary,Maize,Laterite,975,29.937373715587277,6.655593951244839,68
Shimoga,Coconut,Laterite,2203,29.74383627216308,5.81101033848926,81
Bidar,Oilseeds,Black Soil,857,27.006074782431703,6.982482651061107,64
Udupi,Paddy,Black Soil,1477,25.813018334812146,6.7959355421725345,83
Gulbarga,Pulses,Red Sandy Loam,848,24.969948911394166,6.360411806351278,60
Gulbarga,Jowar,Black Soil,872,24.571209608695256,7.308619764730053,53
Mandya,Paddy,Black Soil,1116,31.57989072189234,6.472252073469315,69
Belagavi,Sugarcane,Red Loamy,1071,24.101262627873297,6.001805420863527,74
Gulbarga,Jowar,Black Soil,860,25.535100397744763,6.979907348749116,59
Udupi,Coconut,Laterite,2044,27.169761155854246,5.693378609879055,77
Kodagu,Coffee,Red Sandy Loam,1834,18.395880108430966,6.333839890495133,80
Bidar,Pulses,Red Sandy Loam,979,24.177290342470247,6.256741601341549,54
Raichur,Paddy,Black Soil,996,30.118855865524573,6.46439681224114,84
Hassan,Coffee,Red Sandy Loam,1904,20.3152410456353,5.993644960132028,84
Dharwad,Cotton,Black Soil,769,31.829644186886874,6.956086275559949,60
Udupi,Coconut,Laterite,2306,30.22881086960445,5.748707155966468,74
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Chikkamagalur,Arecanut,Laterite,1485,27.79831440956348,5.559526196871823,84
Mysore,Sugarcane,Red Loamy,1041,31.73855337784473,7.217111254050984,67
Chikkamagalur,Pepper,Laterite,1868,24.0693350450391,5.052358788609664,80
Bellary,Maize,Laterite,853,22.80861193897394,6.801920392255982,63
Kodagu,Pepper,Laterite,1458,22.43133672760008,5.951825211292441,83
Bellary,Maize,Laterite,1107,27.335878891756366,6.233690715443095,73
Dharwad,Paddy,Black Soil,1308,24.80737156295668,6.438334659583734,82
Tumkur,Groundnut,Red Sandy Loam,711,27.78948208322697,6.775298018397503,50
Bellary,Maize,Laterite,1083,26.605997113630785,6.3850153713556175,58
Dharwad,Maize,Laterite,1187,26.242662048557072,6.598834014650584,74
Gulbarga,Cotton,Black Soil,626,27.70004996465014,6.0524737324620945,57
Mysore,Paddy,Black Soil,1307,32.18424294052471,6.473864099256956,65
Belagavi,Maize,Laterite,1186,28.992693700219498,6.721021039302752,63
Belagavi,Sugarcane,Red Loamy,1191,26.478179877792392,6.360484321117246,68
Mysore,Paddy,Black Soil,868,29.176013102454256,6.607287845986749,72
Dharwad,Paddy,Black Soil,1407,24.577759373980328,6.306884546901829,76
Bidar,Pulses,Red Sandy Loam,822,30.426949442227617,6.284319686978291,70
Tumkur,Ragi,Red Sandy Loam,641,27.42680503564016,6.263997049319543,63
Mandya,Sugarcane,Red Loamy,1176,25.324960475281372,6.306109587602711,67
Dharwad,Maize,Laterite,818,24.280795995063954,6.455051704808138,72
Chikkamagalur,Pepper,Laterite,1288,22.04706952744374,5.808845791004725,73
Koppal,Pulses,Red Sandy Loam,766,28.68900105618618,6.65502469640509,71
Belagavi,Cotton,Black Soil,788,33.62299216974124,6.2389612233779035,66
Kodagu,Coffee,Red Sandy Loam,2173,18.75420782319149,5.874304041788064,74
Belagavi,Cotton,Black Soil,729,32.531997019142295,6.441522249773067,63
Bellary,Cotton,Black Soil,844,27.458271326332163,7.093233270139118,65
Kodagu,Arecanut,Laterite,1598,23.683363869932144,6.021270806891869,73
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Gulbarga,Jowar,Black Soil,879,29.731918906660603,6.341415867962659,59
Mysore,Paddy,Black Soil,1320,30.49940021384965,6.422610010027766,77
Belagavi,Cotton,Black Soil,819,26.36965123809295,6.732361694150146,60
Dharwad,Maize,Laterite,773,23.61614269857914,6.791964991964603,65
Koppal,Pulses,Red Sandy Loam,831,22.499827150775516,6.6098937416693,55
Kodagu,Pepper,Laterite,1401,24.619687373210358,5.138631650679768,75
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Chikkamagalur,Coffee,Red Sandy Loam,1868,22.200510961525566,5.1250663443479425,81
Tumkur,Ragi,Red Sandy Loam,640,23.379593068584548,5.5207413428062,58
Tumkur,Groundnut,Red Sandy Loam,716,30.491624243309523,6.828538575927049,59
Koppal,Pulses,Red Sandy Loam,623,25.27200022038929,6.628495430089062,51
Tumkur,Groundnut,Red Sandy Loam,659,28.561015798631317,6.734150056456355,52
Bidar,Oilseeds,Black Soil,862,28.66177180787023,6.487947909257064,66
Mandya,Paddy,Black Soil,1353,28.64729686693683,5.6421563373880295,71
Mysore,Paddy,Black Soil,1134,24.254564354618818,5.705601913810672,84
Chikkamagalur,Pepper,Laterite,1524,25.939941739737073,6.255511693704676,73
Gulbarga,Cotton,Black Soil,884,27.133465745601264,6.488085635341859,53
Chikkamagalur,Coffee,Red Sandy Loam,2232,22.343217051820954,5.650033430326822,73
Bellary,Maize,Laterite,711,24.070013161614554,6.30929306372303,56
Udupi,Arecanut,Laterite,1472,26.890444136443094,5.678532904539715,75
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Raichur,Cotton,Black Soil,845,32.32619821462259,6.921172731693671,64
Bidar,Oilseeds,Black Soil,795,24.14655474082835,6.3895531356260955,66
Chikkamagalur,Pepper,Laterite,1469,24.580709641646145,6.036610409906855,71
Mysore,Paddy,Black Soil,848,25.462141924531497,6.401000901558408,71
Mandya,Sugarcane,Red Loamy,1273,30.590380923480275,6.721576691214477,66
Belagavi,Sugarcane,Red Loamy,1213,28.46978726570042,6.087069505527756,72
Gulbarga,Pulses,Red Sandy Loam,785,30.170849469196497,6.824946929460557,73
Raichur,Cotton,Black Soil,722,29.813103785582932,6.894994360398722,57
Raichur,Cotton,Black Soil,942,27.97787073229299,6.083236081606591,54
Chikkamagalur,Pepper,Laterite,1460,27.894542602960676,5.564224676344166,75
Udupi,Coconut,Laterite,1423,28.408250821441257,5.644654902006977,73
Shimoga,Paddy,Black Soil,1198,25.761286853727356,6.646845577085653,82
Belagavi,Cotton,Black Soil,795,26.10748507830509,6.528713162393549,62
Chikkamagalur,Arecanut,Laterite,2076,25.340182448860244,5.800591122780919,72
Shimoga,Coconut,Laterite,1405,27.204762992842177,5.6923431564750215,81
Gulbarga,Cotton,Black Soil,648,30.71639723270148,6.682516548460436,64
Chikkamagalur,Coffee,Red Sandy Loam,2256,25.545305022826795,6.326105164123597,71
Shimoga,Arecanut,Laterite,2320,28.419346297429627,6.170402891016364,70
Chikkamagalur,Pepper,Laterite,1774,24.03446109032132,5.848448289189393,76
Udupi,Coconut,Laterite,2058,29.229461325257084,6.351036938535023,82
Bellary,Cotton,Black Soil,908,32.81116846209014,6.209553642437854,69
Bellary,Cotton,Black Soil,898,30.31268004960836,7.242909200473175,63
Udupi,Paddy,Black Soil,896,25.54161499200906,6.948276448529384,75
Kodagu,Coffee,Red Sandy Loam,1948,25.25812570251854,5.936877867726762,71
Koppal,Maize,Laterite,1065,26.42380468813952,6.488561160584841,56
Mandya,Paddy,Black Soil,926,27.05608361007176,5.96626923327609,83
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Mandya,Paddy,Black Soil,1110,30.435912048862203,6.230523087550409,82
Belagavi,Cotton,Black Soil,664,33.73998011613083,7.330936502665994,59
Bidar,Cotton,Black Soil,614,27.714842174998587,6.058458545952635,58
Shimoga,Coconut,Laterite,1588,31.195414577390775,6.290820656814577,79
Bellary,Pulses,Red Sandy Loam,779,27.527474475967033,6.9676470927328085,59
Dharwad,Maize,Laterite,1017,23.95146051048173,6.838846015837538,73
Udupi,Coconut,Laterite,1845,28.05168895013664,6.370890570026667,75
Bidar,Pulses,Red Sandy Loam,652,31.394808877148755,6.428563837805697,69
Gulbarga,Jowar,Black Soil,715,28.15562213214045,6.947987016197203,66
Tumkur,Pulses,Red Sandy Loam,663,29.911141182014397,6.55333367242277,71
Bellary,Maize,Laterite,1088,22.45291978507779,6.169882875160825,60
Shimoga,Paddy,Black Soil,1358,31.173691259064807,6.52251347253861,76
Kodagu,Coffee,Red Sandy Loam,1550,22.223278623551394,5.323888401408436,82
Bellary,Maize,Laterite,904,25.555058898408518,6.84942226945489,66
Shimoga,Paddy,Black Soil,1050,25.085080462398004,5.679910275786304,81
Dharwad,Paddy,Black Soil,1107,28.803677826998985,6.178651742676325,72
Bidar,Pulses,Red Sandy Loam,901,23.363656538512412,6.589380938009174,52
Gulbarga,Pulses,Red Sandy Loam,710,31.455533437674525,6.11360236947398,63
Shimoga,Paddy,Black Soil,972,30.48070344610202,5.741280247223929,68
Chikkamagalur,Coffee,Red Sandy Loam,2297,25.369267951472935,5.257596744352804,76
Mysore,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Bellary,Pulses,Red Sandy Loam,870,31.08132056560631,6.944875641910544,74
Tumkur,Groundnut,Red Sandy Loam,779,24.19724844565514,6.908692766302906,63
Chikkamagalur,Coffee,Red Sandy Loam,1935,25.47929435612167,5.23296953022006,79
Belagavi,Maize,Laterite,1013,22.345709596399985,6.974317637204414,72
Chikkamagalur,Arecanut,Laterite,1449,23.893093925068214,6.376833028946372,72
Udupi,Paddy,Black Soil,1487,25.631230254595394,6.34830837192949,67
Belagavi,Cotton,Black Soil,868,25.36152660541289,6.482131916717506,63
Chikkamagalur,Pepper,Laterite,1285,24.485661085539295,6.465774359892494,83
Kodagu,Pepper,Laterite,1857,27.71975437819774,6.013031940512989,71
Udupi,Coconut,Laterite,1755,26.0429250121624,6.384417974844638,76
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Dharwad,Maize,Laterite,828,25.804619277747733,6.299412780246633,63
Kodagu,Arecanut,Laterite,1554,26.298678598744623,5.944144202220119,84
Mandya,Vegetables,Red Sandy Loam,1000,25.0,6.5,70
Udupi,Paddy,Black Soil,1341,31.556620462754047,6.1390012157536145,65
